"DATAPGTO","DIASEMANAPGTO","DOCUMENTOFORNECEDOR","DOCUMENTOSERVIDOR","LATITUDE","LONGITUDE","MANDATO","MUNICIPIO","NOMEFORNECEDOR","PORTE","SUBELEMENTODESPESA","TIPODOCUMENTO","UF","VALOR"
"2020-04-02","quinta-feira","30753998000166","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","H F MANANCIAL","MICRO EMPRESA","MATERIAL P/AUDIO,VIDEO E FOTO","CNPJ","DF","168.0"
"2020-04-02","quinta-feira","27427009000130","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PRIMOR SUPERMERCADO","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","33.83"
"2020-04-03","sexta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1501.36"
"2020-04-03","sexta-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","538.67"
"2020-04-03","sexta-feira","61412110096322","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DROGARIAS PACHECO","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","27.23"
"2020-04-03","sexta-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","29.94"
"2020-04-03","sexta-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","694.7"
"2020-04-03","sexta-feira","34939928000158","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","STPONGO","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","106.0"
"2020-04-03","sexta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","101.06"
"2020-04-01","quarta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","2178.32"
"2020-04-01","quarta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","69.98"
"2020-04-01","quarta-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","237.39"
"2020-04-01","quarta-feira","04972092006163","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","GRUPO FARTURA DE HORTIFRUT S.A.","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","32.23"
"2020-04-01","quarta-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","11.97"
"2020-04-13","segunda-feira","17121762000149","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PAULO ALIMENTOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","40.2"
"2020-04-13","segunda-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","90.14"
"2020-04-13","segunda-feira","16963990000101","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","F&C SERVICOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","166.98"
"2020-04-13","segunda-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","313.79"
"2020-04-13","segunda-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1056.67"
"2020-04-13","segunda-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","191.85"
"2020-03-30","segunda-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","922.46"
"2020-03-30","segunda-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","31.08"
"2020-03-30","segunda-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","534.7"
"2020-03-30","segunda-feira","11880963000143","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","FRUTPRES POLPAS DE FRUTAS","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","248.8"
"2020-03-30","segunda-feira","16963990000101","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","F&C SERVICOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","111.96"
"2020-03-30","segunda-feira","17121762000149","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PAULO ALIMENTOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","45.6"
"2020-03-30","segunda-feira","30753998000166","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","H F MANANCIAL","MICRO EMPRESA","MATERIAL EDUCATIVO E ESPORTIVO","CNPJ","DF","159.8"
"2020-03-30","segunda-feira","05823296000164","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","CASA DA QUIMICA","EMPRESA DE PEQUENO PORTE","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","66.0"
"2020-04-07","terça-feira","03696869000100","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","2014.95"
"2020-04-07","terça-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","473.32"
"2020-04-07","terça-feira","61412110096322","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DROGARIAS PACHECO","DEMAIS","MATERIAL FARMACOLOGICO","CNPJ","DF","1166.74"
"2020-04-07","terça-feira","61412110096322","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DROGARIAS PACHECO","DEMAIS","MATERIAL FARMACOLOGICO","CNPJ","DF","106.09"
"2020-04-07","terça-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","36.0"
"2020-04-07","terça-feira","04972092006163","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","GRUPO FARTURA DE HORTIFRUT S.A.","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","51.34"
"2020-04-07","terça-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1024.44"
"2020-04-07","terça-feira","12137325000108","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","VEDA PESCADOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","280.5"
"2020-04-16","quinta-feira","12137325000108","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","VEDA PESCADOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1529.47"
"2020-04-22","quarta-feira","17121762000149","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PAULO ALIMENTOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","34.2"
"2020-04-22","quarta-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","197.1"
"2020-04-22","quarta-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","56.6"
"2020-04-22","quarta-feira","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","159.93"
"2020-04-22","quarta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","952.05"
"2020-04-22","quarta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","153.9"
"2020-04-22","quarta-feira","12137325000108","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","VEDA PESCADOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1218.06"
"2020-04-22","quarta-feira","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","563.23"
"2020-04-04","sábado","00672600000104","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","279.03"
"2020-04-04","sábado","17121762000149","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PAULO ALIMENTOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","46.2"
"2020-04-04","sábado","47508411094975","***.796.221-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","674.95"
"2020-04-07","terça-feira","31683439000190","***.784.930-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","NOBILE SUITES MONUMENTAL","DEMAIS","HOSPEDAGENS","CNPJ","DF","920.0"
"2020-04-20","segunda-feira","31683439000190","***.784.930-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","NOBILE SUITES MONUMENTAL","DEMAIS","HOSPEDAGENS","CNPJ","DF","1840.0"
"2020-04-14","terça-feira","31683439000190","***.784.930-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","NOBILE SUITES MONUMENTAL","DEMAIS","HOSPEDAGENS","CNPJ","DF","2760.0"
"2020-04-15","quarta-feira","06990661000430","***.784.930-**","-60.670532673","2.8166819191","BOLSONARO","Boa Vista","DNATA BRASIL","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RR","1850.0"
"2020-04-08","quarta-feira","06990661000430","***.784.930-**","-60.670532673","2.8166819191","BOLSONARO","Boa Vista","DNATA BRASIL","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RR","1850.0"
"2020-04-08","quarta-feira","06990661000430","***.784.930-**","-60.670532673","2.8166819191","BOLSONARO","Boa Vista","DNATA BRASIL","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RR","4200.0"
"2020-04-08","quarta-feira","06990661000430","***.784.930-**","-60.670532673","2.8166819191","BOLSONARO","Boa Vista","DNATA BRASIL","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RR","1850.0"
"2020-04-23","quinta-feira","21600348000270","***.784.930-**","-47.060156273","-22.9073425","BOLSONARO","Campinas","RAMADA AIRPORT VIRACOPOS HOTEL","DEMAIS","HOSPEDAGENS","CNPJ","SP","210.0"
"2020-04-22","quarta-feira","10348318001517","***.784.930-**","-43.227875125","-22.8766521182","BOLSONARO","Rio de Janeiro","WINDSOR FLORIDA HOTEL","DEMAIS","HOSPEDAGENS","CNPJ","RJ","299.43"
"2020-04-02","quinta-feira","09967852017879","***.455.101-**","-43.227875125","-22.8766521182","BOLSONARO","Rio de Janeiro","NOVOTEL RIO DE JANEIRO BARRA","DEMAIS","HOSPEDAGENS","CNPJ","RJ","14716.74"
"2020-04-02","quinta-feira","10457002000168","***.455.101-**","-43.227875125","-22.8766521182","BOLSONARO","Rio de Janeiro","ANTONIA CASA E CAFE","MICRO EMPRESA","FORNECIMENTO DE ALIMENTAÇÃO","CNPJ","RJ","11840.0"
"2020-04-20","segunda-feira","02772466000211","***.699.161-**","-56.1446637402","-15.6580648241","BOLSONARO","Várzea Grande","IN SOLO","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","MT","3000.0"
"2020-05-08","sexta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","449.56"
"2020-05-08","sexta-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","269.0"
"2020-05-08","sexta-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","507.58"
"2020-05-08","sexta-feira","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","220.07"
"2020-05-08","sexta-feira","26780258000141","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","ESOTERRA","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","24.16"
"2020-05-08","sexta-feira","01610583000135","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DISTRIBUIDORA DE CARNE MORRO BRANCO","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","90.3"
"2020-05-08","sexta-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1114.12"
"2020-05-08","sexta-feira","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","256.79"
"2020-05-08","sexta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1027.81"
"2020-05-08","sexta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","55.96"
"2020-05-08","sexta-feira","29655715000164","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","REDE DOS COSMETICOS","EMPRESA DE PEQUENO PORTE","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","42.97"
"2020-05-02","sábado","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1214.16"
"2020-05-02","sábado","16963990000101","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","F&C SERVICOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","547.91"
"2020-05-02","sábado","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1160.49"
"2020-05-02","sábado","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","6.96"
"2020-05-02","sábado","03953506000103","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BELINI","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","31.5"
"2020-05-02","sábado","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","115.0"
"2020-05-02","sábado","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1155.0"
"2020-05-05","terça-feira","32310162000112","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MARIA AMELIA CAFETERIA","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","525.0"
"2020-04-29","quarta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","7.61"
"2020-04-29","quarta-feira","17457404000373","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","ATACADAO DIA A DIA","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","119.87"
"2020-04-29","quarta-feira","37003673000105","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","LACOS DE MIMOS","MICRO EMPRESA","MATERIAL DE PROTEÇÃO E SEGURANÇA","CNPJ","DF","600.0"
"2020-04-29","quarta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","598.96"
"2020-04-29","quarta-feira","61412110090804","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DROGARIAS PACHECO","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","149.53"
"2020-04-29","quarta-feira","61412110096322","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DROGARIAS PACHECO","DEMAIS","MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO","CNPJ","DF","49.87"
"2020-05-26","terça-feira","47508411024764","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","MATERIAL DE COPA E COZINHA","CNPJ","DF","31.96"
"2020-05-26","terça-feira","06245627000199","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","SACOBRAS EMBALAGENS","EMPRESA DE PEQUENO PORTE","MATERIAL DE ACONDICIONAMENTO E EMBALAGEM","CNPJ","DF","105.0"
"2020-05-26","terça-feira","01610583000135","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","DISTRIBUIDORA DE CARNE MORRO BRANCO","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","723.98"
"2020-05-26","terça-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","245.3"
"2020-05-05","terça-feira","12137325000108","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","VEDA PESCADOS","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1488.88"
"2020-05-05","terça-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","957.77"
"2020-05-05","terça-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","604.2"
"2020-05-05","terça-feira","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","724.95"
"2020-04-29","quarta-feira","03953506000103","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BELINI","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","11.5"
"2020-04-29","quarta-feira","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","968.36"
"2020-04-29","quarta-feira","00672600000104","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","258.76"
"2020-04-29","quarta-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","102.64"
"2020-04-29","quarta-feira","47508411094975","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1815.44"
"2020-04-29","quarta-feira","47508411094894","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","5.41"
"2020-04-29","quarta-feira","03696869000100","***.135.521-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1189.8"
"2020-05-06","quarta-feira","06141514000143","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","491.21"
"2020-05-06","quarta-feira","00672600000104","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","440.33"
"2020-05-06","quarta-feira","03696869000100","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","413.95"
"2020-05-06","quarta-feira","00587568000150","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","PARABENS","EMPRESA DE PEQUENO PORTE","MATERIAL DE COPA E COZINHA","CNPJ","DF","41.6"
"2020-05-06","quarta-feira","00442798000121","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COPALIMPA PRODUTOS DE LIMPEZA E UTILIDADES LTDA","DEMAIS","MATERIAL DE COPA E COZINHA","CNPJ","DF","50.65"
"2020-05-09","sábado","47508411094975","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","273.05"
"2020-05-09","sábado","00672600000104","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","118.95"
"2020-05-09","sábado","33803262000143","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","FATIMA JUDITE PIMPAO VALENTE","MICRO EMPRESA","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","28.63"
"2020-05-09","sábado","43283811005976","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","KALUNGA SA","DEMAIS","MATERIAL DE EXPEDIENTE","CNPJ","DF","193.8"
"2020-05-18","segunda-feira","03696869000100","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","BIG BOX SUPERMERCADOS","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","1147.63"
"2020-05-18","segunda-feira","00672600000104","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","MERCADINHO LA PALMA LTDA","EMPRESA DE PEQUENO PORTE","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","808.5"
"2020-05-18","segunda-feira","47508411094975","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","45.8"
"2020-05-18","segunda-feira","47508411094975","***.499.347-**","-47.887905478","-15.7940873619","BOLSONARO","Brasília","COMPANHIA BRASILEIRA DE DISTRIBUICAO","DEMAIS","GENEROS DE ALIMENTAÇÃO","CNPJ","DF","2091.76"
